"source","STUDY_ID","newsite","REALM","TAXA","ORGANISMS","nyr_used","startyr","endyr","LONGITUDE","LATITUDE","citation_1","citation_2","citation_3","citation_4","citation_5","citation_6"
"BBS","Southern Piedmont","840_63_119","Terrestrial","birds","Birds",20,1997,2018,-81.6405339,35.8278747,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Upper Coastal Plain","840_63_12","Terrestrial","birds","Birds",21,1997,2018,-78.3220803,35.6755372,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Blue Ridge Mountains","840_63_121","Terrestrial","birds","Birds",20,1997,2019,-82.4803436,35.5865273,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Upper Coastal Plain","840_63_13","Terrestrial","birds","Birds",20,1997,2019,-78.0698959,35.4161407,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Southern Piedmont","840_63_14","Terrestrial","birds","Birds",22,1998,2019,-79.4688523,35.9898149,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Coastal Flatwoods","840_63_2","Terrestrial","birds","Birds",23,1997,2019,-76.65516,34.95713,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Coastal Flatwoods","840_63_202","Terrestrial","birds","Birds",23,1997,2019,-76.8406017,34.9312881,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Coastal Flatwoods","840_63_204","Terrestrial","birds","Birds",20,2000,2019,-77.7928721,34.5909333,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Coastal Flatwoods","840_63_205","Terrestrial","birds","Birds",23,1997,2019,-78.0548779,34.4014777,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Upper Coastal Plain","840_63_207","Terrestrial","birds","Birds",21,1997,2019,-79.8554411,34.8475995,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Coastal Flatwoods","840_63_208","Terrestrial","birds","Birds",21,1998,2019,-76.543981,35.4900673,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Upper Coastal Plain","840_63_210","Terrestrial","birds","Birds",21,1997,2019,-77.7211309,35.8648907,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Southern Piedmont","840_63_217","Terrestrial","birds","Birds",21,1997,2019,-80.7208082,35.9287265,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Blue Ridge Mountains","840_63_221","Terrestrial","birds","Birds",23,1997,2019,-82.3863829,35.2966047,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Blue Ridge Mountains","840_63_222","Terrestrial","birds","Birds",20,1997,2018,-84.0448309,35.1673667,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Upper Coastal Plain","840_63_224","Terrestrial","birds","Birds",22,1997,2019,-77.8356539,35.9991587,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Southern Piedmont","840_63_225","Terrestrial","birds","Birds",22,1997,2019,-78.9520912,36.0899346,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Blue Ridge Mountains","840_63_228","Terrestrial","birds","Birds",23,1997,2019,-81.5907129,36.2714197,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Southern Piedmont","840_63_233","Terrestrial","birds","Birds",20,1999,2019,-79.4955592,36.2956484,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Southern Piedmont","840_63_24","Terrestrial","birds","Birds",23,1997,2019,-77.9795614,36.2540309,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Southern Piedmont","840_63_27","Terrestrial","birds","Birds",21,1998,2019,-80.6415019,36.2898447,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Coastal Flatwoods","840_63_3","Terrestrial","birds","Birds",23,1997,2019,-77.8775469,34.1327657,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Blue Ridge Mountains","840_63_31","Terrestrial","birds","Birds",21,1997,2019,-81.8815194,36.0168463,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Coastal Flatwoods","840_63_311","Terrestrial","birds","Birds",23,1997,2019,-77.1960089,35.1020747,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Coastal Flatwoods","840_63_4","Terrestrial","birds","Birds",21,1997,2018,-78.0716243,34.5342189,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Drift Prairie","840_64_1","Terrestrial","birds","Birds",23,1997,2019,-97.6746757,46.1531849,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Drift Prairie","840_64_10","Terrestrial","birds","Birds",20,1997,2019,-98.4885929,47.1679867,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Drift Prairie","840_64_103","Terrestrial","birds","Birds",23,1997,2019,-98.797372,46.7251818,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Glaciated Missouri Plateau","840_64_11","Terrestrial","birds","Birds",22,1997,2019,-99.6292032,47.0675197,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Drift Prairie","840_64_12","Terrestrial","birds","Birds",23,1997,2019,-99.0545676,47.0807973,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Glaciated Missouri Plateau","840_64_19","Terrestrial","birds","Birds",21,1997,2019,-100.5587399,47.2727187,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Drift Prairie","840_64_28","Terrestrial","birds","Birds",21,1997,2019,-100.6573939,48.4004127,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Great Plains Roughlands","840_64_33","Terrestrial","birds","Birds",20,1999,2019,-103.5450979,47.6171277,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Great Plains Roughlands","840_64_37","Terrestrial","birds","Birds",21,1997,2019,-101.9283519,46.7758047,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Glaciated Missouri Plateau","840_64_38","Terrestrial","birds","Birds",22,1997,2019,-103.0592269,48.5899857,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Glaciated Missouri Plateau","840_64_39","Terrestrial","birds","Birds",23,1997,2019,-102.6906819,48.6621167,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Drift Prairie","840_64_4","Terrestrial","birds","Birds",20,1997,2019,-98.6828159,46.3406907,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Drift Prairie","840_64_42","Terrestrial","birds","Birds",23,1997,2019,-100.0542839,47.6462687,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Great Plains Roughlands","840_64_43","Terrestrial","birds","Birds",23,1997,2019,-100.1056369,46.6039277,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Aspen Parklands","840_64_44","Terrestrial","birds","Birds",23,1997,2019,-100.2489187,48.8496871,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Glaciated Missouri Plateau","840_64_5","Terrestrial","birds","Birds",23,1997,2019,-99.4688039,46.8060287,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Black Prairie","840_64_7","Terrestrial","birds","Birds",20,1997,2017,-97.6029243,47.845638,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Great Lakes Plain","840_66_107","Terrestrial","birds","Birds",23,1997,2019,-83.4580032,41.5440972,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Till Plains","840_66_11","Terrestrial","birds","Birds",20,1997,2018,-82.2354939,41.2506217,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Allegheny Plateau","840_66_15","Terrestrial","birds","Birds",20,1998,2017,-81.002582,41.1788496,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Till Plains","840_66_165","Terrestrial","birds","Birds",23,1997,2019,-83.8484908,39.5569036,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Till Plains","840_66_168","Terrestrial","birds","Birds",22,1998,2019,-83.9166709,39.8881087,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Allegheny Plateau","840_66_21","Terrestrial","birds","Birds",23,1997,2019,-80.7420743,41.6803821,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Allegheny Plateau","840_66_22","Terrestrial","birds","Birds",21,1997,2019,-80.9900079,41.3710349,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Great Lakes Plain","840_66_25","Terrestrial","birds","Birds",20,1997,2018,-84.1972889,40.9809757,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Great Lakes Plain","840_66_3","Terrestrial","birds","Birds",22,1998,2019,-84.5147859,41.6511517,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Allegheny Plateau","840_66_40","Terrestrial","birds","Birds",20,1997,2019,-82.1083506,40.8786396,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Till Plains","840_66_42","Terrestrial","birds","Birds",23,1997,2019,-82.7639629,40.4600977,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Ohio Hills","840_66_49","Terrestrial","birds","Birds",22,1997,2019,-81.8999167,40.1062833,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Till Plains","840_66_5","Terrestrial","birds","Birds",23,1997,2019,-82.9962929,41.0376017,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Lexington Plain","840_66_64","Terrestrial","birds","Birds",23,1997,2019,-83.8637013,39.3611652,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Till Plains","840_66_67","Terrestrial","birds","Birds",21,1998,2018,-83.8036269,39.6821707,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Ohio Hills","840_66_72","Terrestrial","birds","Birds",20,1997,2019,-82.6751939,39.1991097,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
